user_text,intention_score,age,gender_male,gender_female,gender_non_binary
I miss my wife so much. It’s unbearable some days.,6,71,1,0,0
Everyone else has friends. Why am I always alone?,5,18,0,1,0
"Feeling lonely, but I think it'll get better.",4,35,0,1,0
"The days are slow, but I keep going.",4,65,0,0,1
"It’s tough, but I’ve survived worse.",1,61,1,0,0
"It’s tough, but I’ve survived worse.",4,78,0,1,0
"Feeling lonely, but I think it'll get better.",2,23,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,54,0,1,0
"Lonely, yes. But I enjoy gardening still.",4,72,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,8,28,1,0,0
Lost my job and can’t provide anymore. I’m done.,8,37,0,0,1
"Lonely, yes. But I enjoy gardening still.",3,72,0,1,0
Worried about money after the layoff.,3,50,1,0,0
"It’s tough, but I’ve survived worse.",1,71,1,0,0
I have my will and pills. No more waiting.,9,66,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",4,14,0,0,1
Everyone else has friends. Why am I always alone?,7,16,0,1,0
I’ve written a note. I just want the pain to stop.,10,17,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,14,0,1,0
Stressed about interviews but hopeful.,2,21,0,0,1
"It’s tough, but I’ve survived worse.",4,72,0,0,1
"Lonely, yes. But I enjoy gardening still.",1,62,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,28,1,0,0
Crippling debt and no support system. Feeling trapped.,6,21,1,0,0
There’s nothing left but pain. I’m ready to go.,8,78,0,0,1
Wife left and I don't know who I am anymore.,5,56,0,0,1
"It’s tough, but I’ve survived worse.",1,63,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,19,0,0,1
"Feeling lonely, but I think it'll get better.",3,32,0,1,0
Stressed about interviews but hopeful.,1,34,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,55,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",2,15,1,0,0
Everything is falling apart. I’ve thought of how to end it.,10,26,0,1,0
The silence is too loud. I cry most nights.,5,71,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,55,0,0,1
"The days are slow, but I keep going.",3,68,1,0,0
Just tired from school lately.,3,18,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,41,0,1,0
I argued with my mom. Feeling down but it'll pass.,1,18,0,1,0
"Health is failing, and so is everything else.",7,37,0,0,1
Everything is falling apart. I’ve thought of how to end it.,9,28,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,15,1,0,0
Lost my job and can’t provide anymore. I’m done.,8,52,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,59,0,1,0
Another day of rejection letters. What's the point?,6,32,0,0,1
I wish I could just disappear from all this stress.,5,14,0,0,1
Crippling debt and no support system. Feeling trapped.,7,28,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",4,49,1,0,0
"Feeling lonely, but I think it'll get better.",2,30,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,15,0,0,1
Trying to balance everything – it's tough but okay.,3,32,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,16,0,0,1
"The days are slow, but I keep going.",2,79,1,0,0
Breakups suck. I feel empty.,6,35,0,0,1
I wish I could just disappear from all this stress.,6,18,1,0,0
Worried about money after the layoff.,3,54,0,1,0
"No job, no partner, no reason to keep going.",8,26,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,35,0,1,0
I’ve written a note. I just want the pain to stop.,10,16,1,0,0
"Feeling lonely, but I think it'll get better.",4,31,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,9,20,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,10,14,0,0,1
"Caring for my dad is draining, but I’ll manage.",1,53,0,1,0
"Feeling lonely, but I think it'll get better.",1,35,0,0,1
Wife left and I don't know who I am anymore.,5,40,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,18,0,0,1
I miss my wife so much. It’s unbearable some days.,6,78,0,0,1
It's like I don’t matter at all in my family.,7,18,0,1,0
Just tired from school lately.,1,19,1,0,0
Lost my job and can’t provide anymore. I’m done.,9,56,1,0,0
"It’s tough, but I’ve survived worse.",2,71,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,64,0,0,1
"It’s tough, but I’ve survived worse.",3,74,1,0,0
"It’s tough, but I’ve survived worse.",4,66,0,0,1
I miss my wife so much. It’s unbearable some days.,5,65,0,0,1
It's like I don’t matter at all in my family.,5,15,0,0,1
Worried about money after the layoff.,1,57,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,60,0,1,0
Wife left and I don't know who I am anymore.,7,60,0,0,1
"It’s tough, but I’ve survived worse.",4,72,1,0,0
I’ve written a note. I just want the pain to stop.,8,14,0,1,0
I’m a burden. My family would be better without me.,9,47,0,1,0
Empty nest and empty life.,6,41,1,0,0
No one talks to me anymore. I don't think I can survive another week.,9,17,0,0,1
"Feeling lonely, but I think it'll get better.",3,25,0,1,0
Stressed about interviews but hopeful.,2,21,0,1,0
"Caring for my dad is draining, but I’ll manage.",3,53,0,1,0
Everyone else has friends. Why am I always alone?,7,18,1,0,0
Just tired from school lately.,4,16,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,60,0,0,1
Just tired from school lately.,1,15,0,0,1
The silence is too loud. I cry most nights.,5,67,0,1,0
I have my will and pills. No more waiting.,9,74,1,0,0
Pain meds are ready. I’ve decided.,9,49,0,0,1
Everyone else has friends. Why am I always alone?,7,16,1,0,0
Just tired from school lately.,1,15,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,18,1,0,0
Wife left and I don't know who I am anymore.,7,39,1,0,0
Crippling debt and no support system. Feeling trapped.,5,34,0,1,0
It's like I don’t matter at all in my family.,5,18,0,0,1
Just tired from school lately.,2,19,0,1,0
Another day of rejection letters. What's the point?,7,28,0,0,1
"It’s tough, but I’ve survived worse.",3,75,0,1,0
I’ve written a note. I just want the pain to stop.,10,18,0,0,1
Being alone every day hurts more than my body does.,7,62,1,0,0
Another day of rejection letters. What's the point?,6,34,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",4,18,0,1,0
Just tired from school lately.,4,18,0,0,1
"Health is failing, and so is everything else.",5,49,0,0,1
Breakups suck. I feel empty.,5,22,1,0,0
Lost my job and can’t provide anymore. I’m done.,9,36,0,0,1
Breakups suck. I feel empty.,7,27,0,0,1
Just tired from school lately.,3,18,0,1,0
"Health is failing, and so is everything else.",5,43,0,1,0
Everyone else has friends. Why am I always alone?,5,15,0,1,0
"Caring for my dad is draining, but I’ll manage.",4,57,0,1,0
No one talks to me anymore. I don't think I can survive another week.,9,19,0,0,1
Breakups suck. I feel empty.,5,21,0,0,1
Just tired from school lately.,2,17,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,37,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,19,1,0,0
"Lonely, yes. But I enjoy gardening still.",3,72,1,0,0
Pain meds are ready. I’ve decided.,9,38,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,17,0,0,1
The silence is too loud. I cry most nights.,7,61,0,0,1
I miss my wife so much. It’s unbearable some days.,5,73,0,0,1
No one talks to me anymore. I don't think I can survive another week.,9,14,0,1,0
Worried about money after the layoff.,2,55,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",3,14,1,0,0
"Lonely, yes. But I enjoy gardening still.",2,66,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,57,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,54,0,0,1
"Caring for my dad is draining, but I’ll manage.",1,42,0,1,0
No one talks to me anymore. I don't think I can survive another week.,8,18,1,0,0
"It’s tough, but I’ve survived worse.",1,78,0,0,1
Worried about money after the layoff.,4,57,0,1,0
Another day of rejection letters. What's the point?,7,35,0,1,0
The silence is too loud. I cry most nights.,5,72,1,0,0
"The days are slow, but I keep going.",1,69,1,0,0
Stressed about interviews but hopeful.,1,30,0,0,1
"The days are slow, but I keep going.",4,68,1,0,0
I wish I could just disappear from all this stress.,5,17,0,0,1
Stressed about interviews but hopeful.,3,21,0,1,0
I have my will and pills. No more waiting.,9,67,1,0,0
Stressed about interviews but hopeful.,4,21,0,0,1
Trying to balance everything – it's tough but okay.,3,27,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",3,53,0,1,0
"The days are slow, but I keep going.",3,61,0,0,1
I miss my wife so much. It’s unbearable some days.,7,70,1,0,0
Worried about money after the layoff.,2,50,0,1,0
Being alone every day hurts more than my body does.,5,79,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,15,0,0,1
It's like I don’t matter at all in my family.,6,14,1,0,0
"The days are slow, but I keep going.",3,62,0,0,1
Crippling debt and no support system. Feeling trapped.,7,21,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,67,1,0,0
I’ve written a note. I just want the pain to stop.,10,15,0,1,0
"No job, no partner, no reason to keep going.",9,22,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,17,0,1,0
"It’s tough, but I’ve survived worse.",2,70,1,0,0
"Lonely, yes. But I enjoy gardening still.",4,65,1,0,0
Breakups suck. I feel empty.,5,34,1,0,0
Lost my job and can’t provide anymore. I’m done.,8,45,1,0,0
"The days are slow, but I keep going.",2,78,1,0,0
Stressed about interviews but hopeful.,3,25,0,0,1
Another day of rejection letters. What's the point?,7,27,0,0,1
Being alone every day hurts more than my body does.,5,68,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,15,0,1,0
"No job, no partner, no reason to keep going.",9,28,1,0,0
Empty nest and empty life.,7,57,1,0,0
Breakups suck. I feel empty.,6,33,0,1,0
Just tired from school lately.,1,16,0,0,1
Worried about money after the layoff.,2,47,0,0,1
Crippling debt and no support system. Feeling trapped.,7,28,1,0,0
Worried about money after the layoff.,4,51,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,42,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,16,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,17,1,0,0
Being alone every day hurts more than my body does.,6,70,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,80,0,0,1
"It’s tough, but I’ve survived worse.",3,79,0,1,0
Breakups suck. I feel empty.,7,24,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",4,36,0,0,1
Another day of rejection letters. What's the point?,7,24,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",1,52,0,1,0
Empty nest and empty life.,6,37,1,0,0
The silence is too loud. I cry most nights.,5,80,0,1,0
I miss my wife so much. It’s unbearable some days.,6,64,0,1,0
Lost my job and can’t provide anymore. I’m done.,9,40,0,0,1
It's like I don’t matter at all in my family.,7,18,1,0,0
Worried about money after the layoff.,2,59,0,1,0
I have my will and pills. No more waiting.,10,72,0,0,1
Worried about money after the layoff.,3,38,0,0,1
Lost my job and can’t provide anymore. I’m done.,10,38,0,1,0
Crippling debt and no support system. Feeling trapped.,7,24,0,0,1
"It’s tough, but I’ve survived worse.",4,61,1,0,0
It's like I don’t matter at all in my family.,5,17,0,0,1
"Lonely, yes. But I enjoy gardening still.",4,77,0,0,1
It's like I don’t matter at all in my family.,6,17,0,1,0
I miss my wife so much. It’s unbearable some days.,7,64,0,0,1
I wish I could just disappear from all this stress.,7,15,1,0,0
I’m a burden. My family would be better without me.,10,46,1,0,0
Another day of rejection letters. What's the point?,7,35,0,0,1
Stressed about interviews but hopeful.,1,28,1,0,0
I’ve written a note. I just want the pain to stop.,9,14,0,0,1
"It’s tough, but I’ve survived worse.",1,75,0,1,0
"The days are slow, but I keep going.",3,76,0,1,0
Breakups suck. I feel empty.,6,30,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",3,17,0,0,1
"The days are slow, but I keep going.",4,68,0,1,0
Empty nest and empty life.,5,47,1,0,0
"Caring for my dad is draining, but I’ll manage.",4,55,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,16,1,0,0
"Feeling lonely, but I think it'll get better.",3,25,1,0,0
"It’s tough, but I’ve survived worse.",4,75,0,1,0
Worried about money after the layoff.,3,60,1,0,0
I’m a burden. My family would be better without me.,8,53,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,41,0,0,1
I miss my wife so much. It’s unbearable some days.,5,74,0,0,1
"Feeling lonely, but I think it'll get better.",2,21,0,0,1
Wife left and I don't know who I am anymore.,6,43,0,0,1
I miss my wife so much. It’s unbearable some days.,7,72,0,0,1
Just tired from school lately.,2,18,1,0,0
"It’s tough, but I’ve survived worse.",2,75,0,0,1
Trying to balance everything – it's tough but okay.,1,29,1,0,0
Worried about money after the layoff.,4,60,0,1,0
Wife left and I don't know who I am anymore.,6,54,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,36,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,69,0,1,0
Just tired from school lately.,4,15,0,0,1
Worried about money after the layoff.,1,39,0,0,1
Pain meds are ready. I’ve decided.,10,53,0,0,1
Breakups suck. I feel empty.,6,26,0,0,1
I miss my wife so much. It’s unbearable some days.,5,65,0,1,0
There’s nothing left but pain. I’m ready to go.,9,76,0,1,0
Worried about money after the layoff.,2,44,1,0,0
Breakups suck. I feel empty.,6,24,1,0,0
Just tired from school lately.,3,16,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,58,0,1,0
I’m a burden. My family would be better without me.,10,49,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,23,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,15,1,0,0
I have my will and pills. No more waiting.,9,70,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,19,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",3,47,1,0,0
It's like I don’t matter at all in my family.,7,15,1,0,0
Another day of rejection letters. What's the point?,7,30,0,0,1
Stressed about interviews but hopeful.,3,20,0,1,0
